,content,uuid
12811,Linux Network Security,40de9de7e313480496c32361d37bf817
12817,Semantic HTML,2fac0dadaabb435fa5efa892ee1cd821
12842,Citrix XenDesktop 7.15 LTSR: Introduction,7ba4733a8c3d40fe833f394c0a5f091e
12846,Learning To Program - Part 1: Getting Started,4e5ef63f0eaa4415b9e368513c402fe6
12927,Monitoring Servers and Services with AWS CloudWatch,c6b10da4ad6b47f6a5f8bc7cea9a073a
12952,Using ES6 with TypeScript,f82b3decbfb44887bd40d64fb267db4b
12995,Product Owner Fundamentals - Foundations of Product Ownership,a11e11c786ca4b17b27f7420891dfa15
12996,Product Owner Fundamentals - Product Ownership from the Trenches,7cc8edd81566449d82b2551629b4a01d
13007,What's New in Java 9,19b8c3f5ab7f4403aa532e6c856206d2
13013,Monitoring AWS Cloud Security,6bebabaf4a2f4942bc8e6da9112191c0
13033,MySQL Backup and Recovery Fundamentals,3c8be5c9234341f68eb725ecd6e10e6b
13039,Advanced Web Scraping Tactics: Python Playbook,644ce989574d42c98431051451f8386e
13040,MariaDB Functions Playbook,3759207ec74d4c479118cd728bc6af96
13051,TDD with JUnit 5,316de8533a9544afb9b7f176ebfd1208
13075,Premiere Pro CC Fundamentals,3fd55c249a5c4a03a441a04bbe841477
13077,C# Design Patterns: State,043db52f4d5d49a99e9f31da63ebcdb3
13081,Designing Cisco Enterprise Networks: Network services ,e3ef2dec19904f9eab7c2c714a532639
13086,Bitbucket Cloud Fundamentals ,055e3a81db114020be868ab6220643b8
13090,Implementing the NIST Framework for Improving Critical Infrastructure Cybersecurity in Your Organization,5f07b16d8bce460687ca6cd759e49e12
13095,Querying Data Using T-SQL,6e5d85d4e1a649c69b0879794708c13c
13096,SQL Server Management Studio by Example,d830bffcbf7246e1a1d2940131365bfb
13137,Mastering Object-oriented Programming in Java,8934676bebc84fb0ac3e83be23bdd738
13149,Scala Fundamentals,faf7904825b547bfbfe816a4bb9f2116
13190,Creating Object-oriented TypeScript Code,f6ae777d41c845d5bb64b44272ec5441
13199,Getting Started with Packet Analysis,47e1fb7236654618ab4ef1df12e60d40
13200,Installing and Configuring Windows Server 2019 ADCS,61175f812a41418e998b19cd68ae6a81
13202,SQL Server on Linux Administration Fundamentals,f776dbadd8714a41a25f239bd3e4a663
13204,Securing Linux Servers,46a87a2da1be4cd4afbe94a27b096a0a
13219,Securing a GraphQL API with Apollo,7ba126ad58134d6b8611f6471190d53a
13220,The Contractorâ€™s Guide to Emotional Intelligence ,c33a6731bf734ea78714cdb474e89389
13249,Building Reactive Microservices,9c4b5624aec74096b817b87d225ae6c6
13284,Unit Testing in Scala,226860b414fa4c22bf34c8b9205bfc8d
13297,TypeScript In-depth,5fd69b9362ab41eca4194d4cf110c267
13309,Designing for Advanced Security within AWS,3f1f4f1a7b0b4104871ae778b565252d
13313,Meet Elixir,fe30ab8ce03e4eb09c5e08561229de0a
13340,Data Science with R,f8ae0014921b437d905d554de18b0018
13350,Getting Started with Cloudflare Security,cc2038ad7f164fc2b30e6e480190375c
13352,Sentiment Analysis with Recurrent Neural Networks in TensorFlow,5f77823e737444488673f10b1502ac0b
13396,Visual Studio Code,379bb65d625d46cbbcc0aa4bee2c83d6
13400,Making Data into Something You Can See,aee2120d9fcd4577864b86d6127f7f6d
13415,Understanding Apache Flink,e43a3ec3b4a846fd8056de01d790515f
13419,Creating and Using TypeScript Decorators ,9c43821383ab4d169f57384ee1edcd1e
13452,Testing Progressive Web Apps,2807e5585024455e99069a6321e34234
13456,Confluence: Team Communication and Collaboration,b769e0a780ba4f08a7c03adc67d75b82
13460,Querying Data from MariaDB,615b6f33ac1c49afa616585dfb90eea9
13479,Planning for Business Analysis,9ed759ea71114879bcf3dd423e7b6f71
13481,Project Management Basics for Non-project Managers,cd06a971a86a4a7387f961cb6c8f636d
13499,Project Integration Management,0d791facf84d420e9e6d3ba31d056e28
13524,Importance of Innovation: Executive Briefing,ecdcb204663348f5bac61b29eb2690dd
13535,The Art and Science of ML,b4f73ac2029f43dca80afea65481a7a9
13554,SQL Server: Indexing for Performance,bbd2b9e6f3594a35bc21e7bdecf67f29
13556,Cisco CCNA: Introduction to Networking,51fdc0d433b642d49198c5c60dda1951
13561,Gin: A Website Application Framework for Go,ca04607bb1e4475c83c63af8b194f87a
13562,Developing Applications on Ethereum Blockchain,d0f66d8470d848f3804965162df8cb94
13570,jQuery Fundamentals,a8a019be8d0646668be01249aa906308
13588,Adobe Analytics Implementation Intermediate,688c1838869d42ab8f1a452be225d41a
13616,Implementing Amazon Elastic File System,78d11f3ce95a41fbae068993da4c12be
13630,Spring REST: Getting Started,6eb38b8fd4404f9badb9dfb0774b0907
13639,iOS Networking with REST APIs,84dade01294740c593a16047f160d9ef
13670,MySQL Fundamentals Part 2,99d8cc01903e458794c0f5e0467688de
13688,Practical CouchDB for Developers,064af043356a4a50ac522b8881fad741
13692,The Innovation Ninja,fec781b4b55e443ba1ff9e875d3ccac7
13700,Democratising Data â€“ How We Built a Self-serve Data Platform,15f2e91ffb48433b866582d57130390a
13719,Introduction to Bootstrap,1d2364d9707b4b6cb2c5b8fcec3000a8
13723,Building Machine Learning Models in Python with scikit-learn,02e54c4e23de40589b1c13d452b688f0
13732,Building Your First SSIS Package,3caa110dac7d48f6b1f653d7e0c86e3f
13742,Implementing a Cloud Data Warehouse in Microsoft Azure Synapse Analytics,a4474ac8715d4ce1b5e850c5fe99e8de
13759,You Mad? Productive Disagreement Using Instructional Design,89256e3e77df420f983532e59af4c73a
13765,"Using PowerApps with Excel, OneDrive, and SharePoint ",43f5bab6da3747afb416a4bca288a326
13769,Building Chatbots with Google Dialogflow,2dcf71aa04c342f1bc866f36e9c72213
13801,Architecting Global Private Clouds with VPC Networks,73dae9caefb841f2b7bc1b85a4ca7d93
13829,Identity and Access Management for CompTIA Security+,8086ce34adfd4fce958038d84afd63c9
13861,Cisco CCNA Data Center: Intro to Data Center Networking,f78265dea1294f84a931a0b581d38db7
13871,Managing Microsoft Azure Role Based Access Control,add4001697cc41229668d5f66b61e269
13884,Understanding Enterprise-level Agile Implementation and Agile Frameworks,1ee958353ccb4e4688cb9c11eb1c5df0
13902,Security in the Cloud,66bf1c96d47548c1ad9aa3db28a372ec
13908,Securing AWS Infrastructure,58f8ef56cf594e039c4ed1644354b6af
13948,Force Layout Graphs in D3,a7cf0223e606430997da09017d518f3d
13970,Preparing for an ISACAÂ® Certification Examination,31b8867138864dd58cb7dc89c1bbc0c8
13991,Vertical Slice Architecture: CodeMash,e28967c73b514454943a514ba6ff57d4
14032,Yeoman Fundamentals,eb2411cd86c7427baba158ca98f7cca2
14035,"Perspectives from Responding to Other Outbreaks including SARS, Monkeypox, and Influenza",efa36e294b23448eab7ece5cc1433e92
14066,Marketing and Selling Your Own Products and Services,6f772a6dac164e6a80dfea835d4328fc
14070,PRINCE2Â® - Introducing the Value and Fundamentals,cc43f3dd377e4d42b574e59fe9de9340
14071,Combining PRINCE2Â® and Agile,8d533af6291e4dda97c43ec571f2f393
14091,Computer Fundamentals: Networking,ca4ef4f88ea3443d9426e601139e8579
14099,Ethical Hacking: Cryptography,97211cecfe8543e794bf4eca78c29d13
14124,Cisco IOS NAT for CCNP Security (300-206) SENSS,ece98152bf494570b2b35f64d6e51c46
14125,Designing Cisco Enterprise Networks: WAN for Enterprise Networks,1a868a212e1646ac94bdcd6140a162be
14131,Building a Consistent RESTful API with OData V4 in ASP.NET,539ff351c51b44c0aac5ba3c8e5f58bc
14161,Routing for CCNA Data Center (200-150/200-155),c17b5135dc2345568258b374d20cd7d8
14177,Gauging Project Team Performance,2d83cbb8bb194a6b8ed34dbc606e5b2f
14178,OS Analysis with RegRipper,e102a31042b148d3ac0d9a7677254a13
14180,Introduction to Unreal Engine 4,27000960c5b44d619c590ffd8bbe961c
14234,Security for Hackers and Developers: Code Auditing,75520336e955413481574604f2447601
14249,Operationalizing Cyber Threat Intel: Pivoting & Hunting,1ec0db4e9c0342449d7e07a094d396b4
14250,Threat Intelligence: The Big Picture,9c2129fe294349829422db02e7587b16
14251,Beego: A Go Web Application Framework,5745e6a1c59d439eae314f84effe477c
14286,Salt: Getting Started,8567e9c666954fa682f66d6e7ec7d7ec
14306,Managing IT Services with ITILÂ®: Executive Briefing,fd5dd97179bc42f98b0c76cc37758301
14337,Unit Testing with Node.js,5dd32692f57646b981fccf64d735b4f6
14351,Microsoft Azure DevOps Engineer: Implement and Manage Azure Pipelines Infrastructure,c5b3f210c7604883b870bbbee76f12ab
14374,Aspect Oriented Programming (AOP) using Spring AOP and AspectJ,f6c12162a3f64a558cadaa427bd64b32
14378,An AngularJS Playbook,28268dacca064a9bae1cd683762e56ba
14392,Architecting Event-driven Serverless Solutions Using Google Cloud Functions,e1d522ffe99c47b9b23efca86411ec9c
14411,ADO.NET Fundamentals in C#,fdf6380b060948e3b7109389fb6728e6
14434,Getting Started with GitHub Desktop,80d7e3683c0f4a0194197081f9ea2041
14440,Managing IT: Metrics and Measurements,746e0cc809fc457784f5023444856fb1
14456,Muse CC Responsive Design,2d6706ff15704cf683be52454584dea6
14484,Learning To Program - Being A Better Programmer,25925d50adf5471f9d583cbf10e2da9c
14491,Ethical Hacking: Penetration Testing,02d1726620a44b89a976ef1c025d4596
14497,Fusion 360 Essentials,009b948c62f745728197afac8507c394
14507,Building Dynamic Websites with PHP and MySQL,98ccc3bd30074688bd6be4648471e152
14510,Geospatial Mapping with D3,6db38c9c04c3489cab9bbc1904a6cc80
14513,What Building Architecture Can Teach Us About Software Architecture: CodeMash,601f86d086e1471095d6b54d5797218a
14524,Debugging Windows PowerShell in VS Code,e8c2cdea20354c89b9716fd7536d2b7e
14531,VMware Horizon 7: Create and Configure Pools,a3491033fdfd4c1bb530c4ad36aaa01b
14537,Confluence: Content Administration and Customization,9bdd49702c1c4586a7bf863431067271
14541,Building Server-side Rendered React Apps for Beginners,c30f9de0471e4e5988c90110935d5a4f
14569,Building Stream Processing Applications with Apache Kafka Using KSQL,7763b3a58906486d8d82b51e3c4952ea
14577,Introduction to Business Analysis & Needs Assessment,03787958117548148af555d0b073536a
14585,Getting Started with D3,85a630f7f95543ef9a66a1c5f6349a8c
14589,Python for Salesforce Developers,32f2eea276a74bcbaf1d68020e4fd793
14591,Pygal: Python Data Playbook,a5e421083a3f495c878a823a44b20a0a
14593,Don't Let Assumptions Kill Good Ideas,0c95b819dacb43aebb982b403f5f726e
14596,Red Team Tools for Emulated Adversary Techniques with MITRE ATT&CK,7b0040d9470b4a7f90bc2874eaca4df1
14597,Windows PowerShell and Regular Expressions,aff74c5b81fb428d9c6eacc750834713
14620,Getting Started with Polymer.js,718c0e712d8a4659a7931b516f7124ab
14621,HTML5 Web Component Fundamentals,44cdbd45ee574b8b95216efebc48ec94
14622,Working with Polymer.js Elements,3a7a97370bf347858540a566fdd03c94
14624,Getting Started with Hive for Relational Database Developers,6081153f91d44128a19c76febb2411ee
14626,Getting Started with Python Scripting in Maya,5d749d0a2c0a4f5dbdb52570b591495e
14631,Designing and Implementing Solutions Using Google Machine Learning APIs,0a0c6beff2cb418e8b77cd581cc325dd
14646,Achieving Basic Awareness of Information Security Measures (ISO/IEC 27002),4de230c6bf784fbe8640036d28acb5a6
14673,C# Design Patterns: Factory and Abstract Factory,692cf88d9b3d4ce19ed5cb210e6f5968
14690,JavaScript Security: Best Practices,b186ec8b83ed4ae49200377e1efd3bf3
14760,Play by Play: Becoming a More Effective Scrum Master,667164851a464dd5bf0ae84358e58bac
14784,Specification Pattern in C#,f71bca9de0c042a7a5a87cdafe3f765a
14787,Test-driven Development: CodeMash,0debee74d76043b293425a53656f4adc
14810,Getting Started with TeamCity,8292585b41e0401c87d9ce4344e714c4
14820,Implementing AWS Load Balancing,08512f44e1cd4c82b3f0af62adafafe2
14822,"Penetration Testing with Red, Blue, and Purple Teams: Executive Briefing",6b5abe53d8e04faf8cd9a39506430560
14831,iOS 11 Fundamentals,e52fecd254424b59a1c95751b19171f5
14834,Incident Detection and Investigation with QRadar Apps,4dab0fb5171647b7ae2575a485eb4a79
14837,Getting Started with Apache TinkerPop and Gremlin,c12b97d982ae42a2bfcb10e10041bdb1
14860,Modeling Requirements,46345aedfbcf448bb0cad2100dce6a66
14887,Ethics in Algorithms Panel,9791180fa58846729318244d1a68dfa7
14942,C# Design Patterns: Null Object,b7b0eab777f243aea822c454f51fb1b5
14943,Program Management: Governing Your Program,f63b499254ab4969859e8f433678aad1
14978,Patterns of Cloud Integration,9325f0766f4749b0a987afaaa62961bd
14995,Building a Cisco VCS Control Dial Plan and Expressway Remote Access Solution,4836fb18429442d584debe0c039dec32
15030,Securing React Apps with Auth0,6d8eff7418764df7a524b1fb71f32fa4
15060,Design a Networking Strategy for Microsoft Azure,f91f3532c2254a5e88f8c83cd67ad198
15102,Java SE: Building Your First JavaFX Application,35b0feefbcbd454d8d290b5882fe68d2
15108,Linux System Optimization,7cbf7bcbdf874c4388f811db209b6802
15128,Hands-on JavaScript Project: Solar Calculator,9f465b87b3624ca39a203e32e3a3aa28
15143,Vue.js Fundamentals,14bfb902c6714b899cafac556fb24468
15161,PostgreSQL Playbook for Developer DBAs,cfa1dd8d0ec341b0b6db828f20995cf4
15165,droidcon NYC '19: Effective Multiplatform Architecture,d34fcca54446494bb7f0f030d098a453
15191,C++ Fundamentals - Part 2,ce631d124cc94d97a951447f486f3f36
15210,Extracting Data from HTML with BeautifulSoup,c883be1ffa1c490a812f963217a4a09c
15239,Scrum Essentials Exam Prep,82dd3d6d2d7943acac5f70a84c3c95bf
15240,Creating New BigQuery Datasets and Visualizing Insights,4e2da5911e0644bfb8c082387b71a742
15250,Product Strategy Basics,63c341c3d7f541f1a8dbd1d7bb509b24
15262,D3: The Big Picture,4ce94cdf35a3477c807d4d1f06b0914a
15299,JavaScript Promises and Async Programming,1d1ed4b0e30c4d8889bb70aded4a20fa
15320,What's New in vSphere 6.5 and 6.7,21c993a74c234c07ad63de185bb3fbcf
15335,Azure IoT Hub for Developers: Getting Started,1d62c7abec304d3789d7f0316ce06685
15338,Practical Enterprise JMS Playbook,6e3cc0a646874a3da61da9d22637d8a6
15360,C# Design Patterns: Command,e6b2d8336c0c417c9c575b2ccb602f68
15363,Program Management: Planning Your Program,2600464b944c4b859a30311f7c0bbd4a
15388,Understanding Statistical Models and Mathematical Models,7f504ca0b18f4b9baab899668dc43aea
15389,Interpreting Data Using Descriptive Statistics with R,ac9d624c4e1f494589538f19e5bd6e34
15416,Supercharging Your GitHub Workflow,5f367f40f9ba45099971aa2f908d091a
15438,Social Engineering: Executive Briefing,be4ab0e534d64cd585a7c6c38a04b97e
15488,Security 2030: The Next Decade,59af57c93457464e9e9023e7ac835b68
15517,Cryptography Fundamentals for Developers and Security Professionals,5330ed0cbeae4f70b678e40e12a63d9d
15530,"JavaScript Objects, Prototypes, and Classes",ce408273b7514b4e8b9c1762f7069b1f
15532,Securing Applications on AWS,8d024ceefbc2402bbc9d061649fc3ce8
15553,Managing VMware vSphere with PowerCLI,29bd1fe14382484d8c4b58adc17c290a
15559,AngularJS with TypeScript,2b9938845b2f442496495dd40e09a3c4
15596,Program Management: Executing Your Program Successfully,1326f386418e47be988f067082316438
15602,Building a Website with React and ASP.NET Core,bddd039d0753463599427cbc685fe5ce
15628,Create and Manage Stacks with AWS CloudFormation Using the AWS Management Console,9a01d6ffc4864e5a80a9881550c64085
15650,VMware Horizon 7.10 ESB:  Introduction,7354ee9098b54a0ca474618fc56de9ee
15702,Ethical Hacking: System Hacking,ab7a195857054798b9b6e064adcb578c
15717,Introduction to Qt: A C++ Cross Platform Application Framework,42d82902ad6c4e5f98afdaeb028b9871
15817,Creating a Living Style Guide with Sass and Vanilla JavaScript,b817a000ddd542afbe89427060bddc23
15818,Adding Graphics to Web Pages Using Canvas and SVG,537febc632ac4a7285c7361098b06799
15819,Making a Responsive and Interactive Animation with SVGs in CSS,791b661c49ee4f16966055e3f1bea9d2
15840,XML Fundamentals,821f0db1a7a24aaf99134109d38a8cf7
15879,Security Awareness: Basic Concepts and Terminology,8a011aff11834f229a3f6191530214d0
15886,"Streams, Collectors, and Optionals for Data Processing in Java 8",703d1acd3bb44072a61413e515a04fae
15909,Designing for Virtual Reality,575d9ab9ab6e4ad1816352cf2086869f
15917,Business Analysis: Planning and Ensuring Success,edf5b199333e47ffae922e323e2ddfc3
15919,Android Apps with Kotlin: Custom Views,41612ec2d1544d97adc287ef402bbeea
15947,Getting Started with GitHub Actions,07f36867c1f348019b1f7911965a3de3
15965,Practicing CI/CD with AWS CodePipeline,eb34e7c4c8834ce1bf0851da124ddb66
15995,Working with JavaScript Modules,87746b76e26546e4a8740b1af8d51157
16001,Living in an IT Team as a Business Analyst,11d167c57c454233899f38ca05068445
16004,Meet Chef,0bb61c89f62f42278380dedf110357fc
16012,Getting Started Analyzing Malware Infections,ce13fc45e9d541629cf35d2524ef44a9
16024,Exploitation: Evading Detection and Bypassing Countermeasures,3d246cc2d9e1448b9b044fa4b4655406
16046,Azure Networking Basics,878b5439db0940a3991730380dc2c5a5
16047,Security Event Triage: Operationalizing Security Analysis,287c7b82d31542d680979b60a3be04cd
16066, Applying Special Effects to a Site Using CSS,8106ec3b23de427aab51adc826a57312
16067,Building UIs with the Web Animations API,51eec8cd3ac74e92a63cd71846be6993
16068,Becoming a Better Curator of Your Code: CodeMash,86781d41567e4126bd9dc3b95f2e74eb
16080,Secure Software Development,b7ac92b3ebba4f658989c51cd554f6e3
16110,Advanced Network Security on AWS,63d907b2c7214cbcb27d29b6caee6639
16148,Lean Software Development Fundamentals,a71021d7d010434e82b280ce0b98a6f5
16173,Networking for CompTIA Server+ (SK0-004),07014a0f409045f1bb11dcb7a20c1d27
16175,CentOS Enterprise Linux 7 Service Management,1a3b41ebb80b41a5bc1ce4e04bc4ee83
16178,"Deploy Azure Virtual Networks, VPNs, and Gateways",e3565b20ae994ac4a8fe5ea54d0d23c6
16189,Isomorphic React,cf92f0dc531a43b1b2c2dba51ca07101
16206,Designing Cisco Wireless Networks: High Availability,c0ec3be868db4519aab732d332f26c56
16214,Windows 10 Update 2004,2c66e2d14777434eb2c2f1c482cb7a25
16222,jQuery: Getting Started,51d83ac5976a4290a8064a235e29021d
16243,Public Speaking For Engineers: CodeMash,450944a7e0d84ba9bf0042d32c5e9587
16246,JavaScript Animation with GSAP,66967e559a194ebb97808411e1734594
16247,Level up Your Business Web App with SVG Animation,820eee9449c440f6882aa924d6e57fe7
16287,Career and Survival Strategies for Technologists,f80cad835c3444438d915991604d64d5
16295,Building Command Line Applications in Node.js,70176eb06a264d44a41f381d00103dc5
16339,Kanban Development With Jira Agile,8458e1cabbac460db6dd900de946f1f0
16341,Reading Legacy C++,b6de9190325b4c8281eef251fd513343
16350,Planner (2020),823c69dcaabd41a3b6468e9027552bca
16373,Implementing Multi-layer Neural Networks with TFLearn,ffcac244fcd34a62a7b89e58514ab21b
16383,C# Design Patterns: Strategy,ab78d994e0e34be78d6b1c645192754b
16414,How Can You Use Data to Monitor Your Lifestyle (From Food to Exercise) to Boost Your Bodyâ€™s Resilience Against Diseases?,460fc49f9e6f4a528de10e255f97f466
16415,Information Systems Operations: Monitoring,2188373b408f4936836a338fd5273efb
16418,Understanding and Applying Linear Regression,4bf17ee3893e4e69aaeb85fbf78e36d4
16423,IT Service Management General Practices,d42fe1501e294ead8338267ad9b0abbf
16424,IT Service Management Foundations,860672e300854a2d8e970bc5955ebd55
16431,Evaluating a Data Mining Model,dabaad07193d4c3ab32fe573e2d3e599
16448,LinkedIn Fundamentals,a37c34506f7943a2a047c8de7fa139d6
16501,Ethical Hacking: Cloud Computing,0ebc34da9fb74cbd965648e1b36ef6c2
16578,Building Layouts with the CSS Grid,59f33acb86064f29850def043bb9dab0
16582,Web Development with ExpressJS,395d13e9227f4fb6a56bd95def58b7f0
16604,droidcon NYC '19: Securely Take Payments in a React Native App,ee5b402b757c4b6581cb0206303f6f93
16668,Excel Time and Date Function Playbook,8d83ac05dc064432a92773a19ec1f5d0
16712,Designing Storage Networking for Cisco Data Center Infrastructure,a8ff1bb6d4714cd0aace64c1717938a9
16713,Configuring Network Storage Solutions with RHEL,5687ec6ca8b1493395f0b7e8b8786cf5
16737,Designing the Physical Cloud,7bb45732140049e29b967d9397c93afa
16777,Machine Learning for Business Professionals,510a03eed75f4f74a2b31163c02f392c
16782,Updating Stacks with AWS CloudFormation,e3d7b7f1d71049e48c22c136cd7ec53a
16815,"PMI-ACPÂ®: Agile Team Dynamics, Performance, and Leadership (7 of 11)",fad4e82e52a94e7fa537f9ec90d083dd
16816,Planning and Managing Enterprise-level Agile Transformations,908f3174f6be45b68dad9edc0ee68b0d
16857,Getting Started with Emmet,b1c7be33b8c249d7bf30f9e08eddb73d
16867,EMC Storage Essentials,0cda9a5367bf4350b18a2e85f791986a
16874,Leadership: Getting Started,c6325a7297384581b6d1e415530aab35
16888,Functional-Lite JavaScript,a1557ce7de40400a9d03e0a6bb20b500
16900,ng-conf '19: Amazing Backends for Angular Devs with NestJS,8ac2eb444fc0429f86a79366e951a54f
16914,Hands-on JavaScript Project: JSON,d4563315212d4ee697cf753e55bb528e
16919,Principles of Modern JavaScript: CodeMash,02344d418c534a7892d93673146ab532
16942,Getting Started with Spark 2,e61fa892510d4e21afee7ff7f9972b86
16949,The Hows and Whys of Podcasting in 2020: CodeMash,1abdf8d155e8435f9dde2ce883183f9f
16994,Building End-to-End Multi-Client Service Oriented Applications,71ed7001ff8d4b9eb93c14e764c57e0c
17025,Understanding and Using Essential Tools for Enterprise Linux 7,624f9e9b34d040f19dab1cac86f6b355
17054,Using Critical Observation on the Job,9fb5418bb8d0468697eb03f026258e33
17067,Operationalizing Cisco Firepower,6ed7f7e50b9a43b6932210780a9f94f5
17080,ITILÂ® Foundation: Core Concepts,9def7864647e4ce78d74a4e7e6e471ad
17088,"Building a Successful, Multi-Cloud Strategy",5d2ef2b6cb874b4e8c707fcb903932bd
17103,Querying Data from MongoDB,dd976752ce9a413d82c1695ce2c3ad53
17120,CSS 3 From Scratch,219200f02d5c4ff784ec213819ca4b9f
17165,VNX Block - Configuration and Operations,61aa6ba1a74240d8a4a147a63f61d90c
17167,Building a Pragmatic Unit Test Suite,889eaae685444d01bb7ba7f73a8b77be
17168,Writing Testable Code,65deb0f0b2494344bbe0508c074443e1
17173,Advanced Persistent Threats: The Big Picture,a0f04124f34e4166be0dc5c119fa728b
17193,Play by Play: Getting Started with Programming,5fb6848a03074b1e95776fc800f09002
17202,Seminar: Getting Started with a Career in Web Development,f382c7bf4e6e4a8b9436bbd40a3d7794
17204,Play by Play: Refactoring with Katrina Owen,1568d33de8814673ac5c8777a39b11da
17208,"Interview with John Papa, Developer Relations at Microsoft & Pluralsight Author",bc5bd14c888a425887be130f6df23f15
17216,Getting Started With Ubuntu,44d4e5d643604580b81d7c2bb99f0c4c
17248,Managing Windows 10 Devices and Data,cf08bc38b5f844198a49e79486e2b881
17250,Citrix NetScaler 10: Design and Deployment,5783da2f547f4516a0064aee5ad8346e
17263,How to Have Difficult Conversations,d0a13362e1b14d53a15521bcd782b29c
17270,Debugging Go Applications with Delve,3bb0f61c494f432fb49496452e3603ee
17365,Authentication and Authorization in Blazor Applications,e58de832fbb84af59432b34373c6da69
17367,Adobe XD CC Fundamentals,ed9b47937e3d4a8ab9372077c36faa5c
17411,Mastering Linux Storage Using LVM2,8ec315eeff8f423ca8eb147a36f0d086
17417,"Interview with Scott Hanselman, Programmer, Teacher, Speaker, Podcaster, Blogger & Open Source Program Manager at Microsoft",e6dd80287ffb48da99b5f126d3259237
17418,Introduction to GIS for Developers,b79481d27ee64a3b95514daadf6005ac
17423,ISE BYOD for CCNP Security (300-208) SISAS,721ec3f20709470aa2f5e31609ce53f3
17508,CSS Flexbox Fundamentals,62b376ac08984270b1c15b74faa52a18
17549,Discovering Microsoft Azure,73deeb5ad1a8487384a0dbb6bd5d13b4
17557,AWS CloudFormation Stacks and Automation: Best Practices,2e67a1f7bc01449f9d70c3c8f6eb8edf
17619,Writing and Marketing a Book,4cff5868212a422d95ddeff432f40e01
17640,Code School: Accelerating Through Angular,c0d35d97dfe245588605612e05a6aaa2
17642,Building Stronger Front-end Practices,2838dd229b0d492a9990c332db0e810a
17689,Code School: Blasting Off with Bootstrap,bd7a20679948418eb95916586c63ba09
17692,jQuery Forms and Bootstrap 3,1b97c4532bd14f36969d4460b774725c
17714,Implementing and Testing Blue-Green Deployments on AWS,c6ec54bdc6224f9f93ba62bf5e035c72
17784,GatsbyJS: Getting Started,62d4f9ead4ef41c8bed5ba3c63e2336d
17817,A Deep-dive into Conversational AI using Azure Bot Service and Cognitive Services,b9923f8938504e0a84cdd62c85ac4117
17833,Examining Cisco Video Conferencing Fundamentals,d8bb09b225824c2685ada90fd9981803
17875,Preparing Data for Feature Engineering and Machine Learning,4de5319b5c524bb4b31b74f3b370225e
17914,Preparing Data for Modeling with scikit-learn,e92c6e49adae424bb8ba8a15701d99f7
17915,Scaling scikit-learn Solutions,ff15b5002ef840e8b3df6444b8efafac
17916,Model Evaluation and Selection Using scikit-learn,54cf3e7fa4564c52aab6704986b46208
17920,Cisco Collaboration Core: Provisioning Endpoints and Implementing the Dial Plan,9e9d32d47c0147c9babf53197a7eec5e
17941,Getting Started in Podcasting,97ae3d4963fc49219968386e1e3191b2
17945,"Enterprise Security: Policies, Practices, and Procedures",a1742ed32b3742f7b2c65d52b71a6f35
17952,UX Strategy Fundamentals,132f5e9c4aa8472fb64cc87bf14ceffc
17959,Shifting JavaScript into High Gear with Web Workers,ddf6b12954bb447c87d1490ef0fa9f22
17974,Mining Data from Text,68d620cd5322453bac945488d3d73327
17975,Sequence Models for Time Series and Natural Language Processing on Google Cloud,96f4798bd74846cf8e948441df40be82
17979,Designing Appealing Cartoon Characters in Photoshop,096ff6206b1e4cafbf42beb708add7de
18002,"Understanding Ethical, Legal, and Security Issues in Data Science",64cc4403cb564e70a6abd792399df38b
18014,"Troubleshooting Cisco SIP Trunks, CUBEs, and URI Dial Plans",34240fafeead493685b148aef232ae76
18026,LFCE: Linux Service Management - HTTP Services,af1f9aa8881641eaa125af4ac1fd7f20
18029,Storybook: Getting Started,1ffe14f007594783af26b946235289b7
18030,Angular Denver '19: Make Your Component Tell You Stories with Storybook,982e3872191b4c9abb74f3e9c41c27ad
18039,Creating Responsive Pages with CSS FlexBox,bc8b6a16f67848f8acb464e2a6026006
18049,Advanced Git Tips and Tricks,8ba36741953046bd89bd1dcd151b2e2d
18102,High Availability and Disaster Recovery on AWS for DevOps Engineers,6a573f2957a94ce5b376a201d9887c81
18108,Network Layer Addressing and Operation for Cisco CCNA 200-125/100-105,32ab8295cf9f43adbeaef763b9355f35
18110,Reducing Dimensions in Data with scikit-learn,21c1720c16cb400e88b8cad366b7fc17
18111,Employing Ensemble Methods with scikit-learn,b5ff0b0d780c4f30bb62ee5f8e151fd6
18115,Building Classification Models with scikit-learn,12dc5a284cf744f998ee094384eaa40f
18131,Meeting Web Accessibility Guidelines (Section 508/ WCAG 2.1),f5822abaf5264bb2bb123707efc7445e
18188,API Gateways and Microservices: CodeMash,3e8dc01b49764c679c1ba30fae193004
18199,Advanced Unit Testing,eb001596d85f49ed85369c9aa1090db2
18216,CentOS Enterprise Linux 7 Network Management,188466d7c40249e4a809256203f7d1e9
18264,iOS Data Persistence: The Big Picture,40a8757757d54b369ae5c8841fd0163b
18265,WPF MVVM in Depth,1b0b60712e214e448e2d77ac5190bf19
18318,Design Patterns in C++: Behavioral - Chain of Responsibility to Memento,cba3ae68c5734f3689c7fbe5b2c27e24
18319,Design Patterns in C++: Structural - FaÃ§ade to Proxy,55e9ee1d60e6449bb4745afaddcbbbb1
