,content,uuid
3530,C# Design Patterns: Decorator,952fde09827c46c78c4c6cd14677a9e3
3558,Motion Design with CSS,8d810e79e85d49c998253ebd0eb9536f
3562,Java Fundamentals: Exception Handling,a4b569a8a5e148feb9f47e2390ef986e
3570,Cleaning Data: Python Data Playbook,bf2e0a8479f14f72ad8250f3471787c9
3573,How to Build a Fully Autonomous Card Fraud Detection System,85a203675f834de58d7427cb5e1e5cdc
3579,Introduction to VMware vCloud Automation Center (vCAC),4c9c89a9d6e24f9f81ff972a716f400c
3591,Career Management 2.0,10026203e4bf41598e302d241572e878
3595,Foundations of Document Databases with MongoDB,03de8dfd156a4620955ea48f4ffe8aaf
3604,Kubernetes for Developers: Moving from Docker Compose to Kubernetes,032a4b7f60124858ba431995b4955713
3620,Exploring Go Modules ,0124a1af076c46e6afbbdab819589880
3634,Git Back to Basics: CodeMash,ad9fd0cc1126462eb9a75265f8403924
3637,Scraping Your First Web Page with Python,5167ba20456e4eb489fc2ebed9598f76
3640,Scala for Java Developers,b1f3d163b33c4aa8969320967792796f
3645,"PMI-ACPÂ®: Agile Estimation, Metrics, and Risk Management (4 of 11)",227d3a2fbd6d40c9bbd84622d7d75bde
3646,Swift Fundamentals,3c55dead2ed043deb34b4c51073402d8
3647,Understanding Agile at a Deeper Level,cdcecfc09e3643f4bb2f4d446ed03c52
3649,Windows Internals,aa03d61283554ff5a67508a6de1d720a
3650,Windows Internals 2,e1d2adb11edb40f6a2bf86e2ea8b560a
3652,The Next Generation of Data Architecture,a2aefd5ffd954afba0b3963049eb80b6
3654,"Cisco CCNA Data Center: Unified Fabric, UCS, & Network Services",84afdd740aae4078985ba0aaefda7e67
3683,"Kafka: Build, Deploy, and Monitor Your First Real-world Application",13ba2e4cbf5c418683694d2d55dccb88
3686,Architecting Web Applications with Spring,cd50867baad64826a79704c47cd5ddf5
3696,Designing Infrastructure Deployment on AWS,e9510ef272c540189b40e4483b89de0c
3697,Managing AWS Operations,e7b2bbd15b324e6faaa72184004f57e2
3716,Core Python: Hashing and More Collections,4b5658032353474ea91fe848b9a5e67b
3721,Introduction to the Linux Essentials 010-160 Exam,d02db973684c4bd3b4c08e82042ee8d9
3727,Getting Started with Android Development,454268a7a67d4d0da3828cc850f97dc9
3730,"Python, The World Beyond Scripting: CodeMash",bea1a9cd8eb74399ab09b1dca927331f
3732,Django Deployment and Maintenance,01217dbd906943c280df20796c7f1545
3739,Avoiding Common Writing Mistakes,547e7657e93b40cf9f1e29715abf3109
3743,Predictive Analytics with PyTorch,cbce32f8b4b843a9b1ebd81ef2bc1e14
3750,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals,0e438b8b6fa9435eb690cef79448b9cc
3752,Storytelling with Tableau,2a1bb46c318c45c0b076c0ceb6cf6ddb
3757,The Future of Python,ff4c4f7d18d84b6a9c7b365390f35406
3767,Alteryx Designer: Getting Started,93d1f360159d47f6a2b11e8ce57df377
3777,The Information Systems Auditing Process: Audit Planning,2d091b8aa7554d69a6454290e6133340
3782,Java: BDD Fundamentals,b20b08ee9dc04dfcbe4795ecf4381789
3799,Software-Defined Perimeter (SDP): Leveraging Zero Trust to Create a New Network and Security Architecture,bce2b12c893144e98625504c307276ac
3801,Introduction to CSS,520b910ed4bb4b4d92138dcbfc72f336
3808,Java Fundamentals: Collections,0e23aba233ab4d22af7487a55fd6ec61
3809,Java Fundamentals: The Java Language,701afe88159a4ceb93a65fa299b46abe
3810,Designing Computing for Cisco Data Center Infrastructure,de8e7436fd474e5bbf4c89360162ee2a
3814,Designing Event-driven Applications Using Apache Kafka Ecosystem,543db7387b294c9eae68152008bbe012
3831,Red Hat Enterprise Linux Storage Fundamentals,9bf52a9a13c6419598bdf2811674f922
3833,Command and Control with PoshC2,d2f9d049542e497ea8eadd9b8a1fab23
3834,Protocol Deep Dive: TCP and UDP,e121707937ca4d15a4908b5dfc81e987
3838,Managing Kubernetes Controllers and Deployments,481e2fe837b240e6861adee76322c8f8
3847,Designing Immutable Infrastructure with Packer,be2aea25e3574eda8119fa94faeae2b8
3852,Azure Kubernetes Service (AKS) â€“ The Big Picture,1a22368bba9e4472a48a98172426b6b5
3853,MySQL Fundamentals,d483f3cb927c49e6ac0c3ef2551af9cd
3861,Network Fundamentals and Protocols,132e6a89567c4cbdaacbf680c4699268
3864,"Optimizing Fields, Tags, and Event Types in Splunk",3487bdebc0da42059930cbd5f20dd870
3874,Git Fundamentals,8dd1c375ab8a4b31840c31cd76f0bafe
3893,Computer Fundamentals: Operating Systems,cd5db0b5d63c4fc984391fdcec141e24
3900,Building a Voice-enabled Serverless Website with AWS Polly,b4055a07ce144d37b0af015fa50bab6e
3909,What's New in Visual Studio 2019,82fc7c3ae35f4e4d80168bb3b686c05d
3913,Creating and Managing Your First Couchbase Cluster,3eea66f77c024174bed22984d7dd6376
3918,Mastering Java Swing - Part 1,89ee77412c8a42e29cfb901f72f5106d
3922,Design Patterns in Java: Behavioral,dc479b56baa6434986a79d6c6720bedc
3938,C# Fundamentals,63ca4086a47f42028a3f04d303fb32e5
3947,Practical Encryption and Cryptography Using Python,2c18c79135aa406bbe77c14493bb0655
3948,Migrating Python 2 to Python 3,936636868ed346d8bb7a1c4f43ce2a66
3963,Getting Started with HashiCorp Vault,19c07774386f4e7b8377e30f957a1d09
3967,Manage Couchbase Servers and Clusters,34bf47eecf8448aabcabd1cee2247dec
3968,Monitor Couchbase Clusters,8d5a0212f84d45cfa8212092fbf55d97
3970,Modeling Streaming Data for Processing with Apache Beam,cc73083edd6b44fab2a0f4f07b15c891
3971,Exploring the Apache Beam SDK for Modeling Streaming Data for Processing,5e2230b091cf44a78a9b4b7d4fef33cc
3979,Demystifying the AWS Certified SysOps Administrator: Associate Exam,87f6baf8022c451eb8773b2ae3806063
3991,Modernizing Data Lakes and Data Warehouses with GCP,c87e109e3f3c4bddbd3c7c63f44eecb5
4011,Administering an Elasticsearch Cluster,864f283e113248f5b4c020ff94efadcd
4022,Site Reliability Engineering: Measuring and Managing Reliability,bb50b5cbacc64c5f970d07bdc224dade
4023,"App Deployment, Debugging, and Performance",3d5e3d37d3634e58aaf4f74b7669f0f2
4029,Protocol Deep Dive: Address Resolution Protocol (ARP),17a8af6646c8472686a27fecf0edfb4b
4036,Implementing Monte Carlo Method in R,f6b6b54b764241d98cc6a1caf6b50637
4057,Five Essential Tools for Building REST APIs,3722a4d76f3043c38370febf22424cda
4069,Documenting an ASP.NET Core API with OpenAPI / Swagger,292b864e1ac440428b53ad3d3ac20864
4071,PRINCE2Â® - The Business Case Theme,51a131a9a2fb4b14b1ffa2aed8a53f22
4074,Architecting for Performance Efficiency on AWS,5a92eb051e47436b91affd00d0a7b437
4081,HTTP/2 Fundamentals,153f78fb93994182946dd154bc481dd0
4086,Reliable Cloud Infrastructure - Design and Process,6c9083e520b24164a3afac8342c7a243
4093,Containerizing a Software Application with Docker,81e086a421f640719147b96c17cbc297
4096,TDD with Spring and JUnit 5,75b09e84d0e14f76989aad4a71d2cb92
4122,Deep Learning with Keras,728a9e97fc1b44e3afc444dfa4fc481d
4123,"Build, Train, and Deploy Your First Neural Network with TensorFlow",8798faf6d486480197620f3edecc555f
4127,The Fundamentals of Scaling Agile,1880c6b3d3644fefbf15c4deb720dad3
4133,Event Processing without Breaking Production: CodeMash,4426a8bf0020419984e954cf2fd31327
4135,Introduction to Data Structures and Algorithms in C++,50431b5cc4a94cbba991f46d17c62598
4136,Accelerated Introduction to C++,fc3fa888a2bb4db4bb75427e2b0a027b
4138,"Wireshark Traffic Analysis: Customizing the Interface, ARP, ICMP, and DNS",5b3b10c0a15a417ab6ab60c96fb431b0
4139,SEO Fundamentals,d897ef60c7c64cc1a0710ce662abf4a5
4151,Installing and Configuring Splunk,4b942f6160d14133912941cb56fb17e9
4166,"Cisco CCNA Data Center: Nexus, Advanced Switching & SAN",2faa28fa86d04431bac144d281c4eb80
4169,Exploring a Product Management Career,a26f38cdf26e4aaf95d307716b95d2b1
4174,"Front-End Web Development Quick Start With HTML5, CSS, and JavaScript",c2ffcfb7d7234be9b3d79d2fbd2eace5
4176,Deploying Serverless Applications in AWS Using the Serverless Application Model,e77e03d127724b739caf3b08c23a8638
4185,Bootstrap: Getting Started,747c8a4adaa84f93a1be16990f38311c
4223,Building Applications with React and Flux,9a13ba31162245dba28b5e035079b9f7
4233,Designing Cisco Wireless Networks: Mobility,c51942564bf74f27b4c98a7a5c0225a4
4235,Building Knowledge Graphs with Python,cbd3a903e4d24cd9993dd123d7feb910
4245,AWS Foundations: Getting Started with the AWS Cloud Essentials,2219c89d593c4087a91ffd53b4b29dee
4249,After Effects CC With Cinema 4D Lite,f2b202211a9e477ba113246a90eed195
4252,Java Fundamentals: The Java Reflection API Method Handles,a5913e35f409499d9a2c5bc70dd4c278
4261,Algorithms and Data Structures - Part 2,8dde6d04061d4329be3c73410d06feb7
4271,Continuous Monitoring: The Big Picture,c7528f126b024345a5587714ec16951c
4299,Agile Team Practices with Scrum,f30669a8a3a74ce9aa3fe91038e53ddb
4304,JUnit 5 Fundamentals,4759c0c18a5547bdbf51f9ae9eb98221
4310,Getting Started with NetApp ONTAP,190e73df6b814acdb6d741bd99b241a1
4311,Play by Play: OWASP Top 10 2017 ,74a0dfb93f1d4e6fa15f89afeb31ed88
4337,Getting Productive with Chef Cookbooks,21418402d2db4f19a45903b6f17da4f9
4338,Using Cisco VIRL for CCENT and CCNA Studies,730cd8401f924d5d9fa850a3ed7e037c
4340,Introduction to Microsoft Cloud Services,8f40d1ade4104ab8ac52c753b37f1685
4363,Risk Management for CompTIA Security+,aa06ebfaa05a4cebb3b69e44d20ba0b1
4378,Getting Started with NLP Deep Learning Using PyTorch and fastai ,ceb321b168404a649ecc0c72c5616ea5
4395,Developing Spark Applications with Python & Cloudera,e3ef826d4db343eab74bbef27daf4c5d
4414,Pivot Tables for Excel 2016,d6da684914a64fd3ad561fc31386b2f3
4415,"Core Python: Implementing Iterators, Iterables and Collections",19de8e579b784188ae8e62088b19b77e
4427,Red Hat Enterprise Linux 6 Booting and Runlevels,6b7494faec9744308adc736938f53482
4451,Getting Started with Mockito,9017ec445f294ecda3e38afcae0c5dfe
4458,DevOps on AWS: Getting Started,7c58798eb4dd433895527bba0ad0a9cf
4465,AngularJS: Get Started,fd84f200514d4e3ea155f0f41c6e32bf
4471,Penetration Testing Automation Using Python and Kali Linux,1905fac001f74b38968275c7156999e9
4476,Code School: Mastering GitHub,7840aeb194e6493596f54066d19dd769
4482,Functional Programming: The Big Picture,86e0d703e0a44670b2333373c2b4a93b
4484,"Building Reports, Dashboards, and Alerts in Splunk",b4db64dc5cc04c94b43a567b8a34dea2
4491,Designing Cisco Wireless Networks: Wired and Wireless Infrastructure ,ca2e8ff9d2cf41e2820deea66738b06f
4509,How to Create a Mature Cloud Practice,bbf7c5e623e04f6e92cf8a24db256499
4510, Cisco SD-WAN: Deploying the Solution,89916dcea25c42caaaab86d3cf8eb4b6
4526,Digital Realities - The Big Picture,459124067a5447f7b55faef1dbc903db
4555,Getting Started Unit Testing with JUnit 5,70b4d77216ce4fef86cec271846d6bf3
4556,Implementing a Test Pyramid Strategy in Java,ce48c15f75dc44709ea3d880cc8ccade
4561,Using IIS as a Developer,256120442eec4cceac7e0ade2f05915e
4565,Cloud Journey - All You Need to Know You Learned in Kindergarten,8467a491836c4154bd9af65ab7866d9b
4574,Introduction to Amazon Elastic Compute Cloud (EC2),579509b26d1740b48e17ff2ad8027c24
4579,The Technical Business Analyst,84dbd309a01143fe826da39398ab217a
4598,Foundations of PyTorch,3de7075f0f30488d9ff9868f1786d301
4599,Building Your First PyTorch Solution,884c06e6387f42b3b02db415a1a0f344
4611,API Design and Fundamentals of Google Cloud's Apigee API Platform,8844ab682c184d55a8ee8701e5230020
4617,Using the 3D Capabilities of Photoshop for Concept Art,3161f98927df4168b842c22f0c0927fb
4620,Unity 2D Fundamentals - Character Control,e428b1105b7847b5a40369cb8d006d67
4625,Staying Organized to Improve Productivity,2dec560bb5224990b921dc6fa2a0ac2c
4629,Implementing an Event Log with Kafka,e1df85b133fa481387805415e0d08de2
4631,Introduction to Drafting and Annotation in AutoCAD,94162c93d2c94561bc7cb47728453b76
4643,Ethical Hacking: Hacking Wireless Networks,542eabcada654f6c96b8a3bff5639ca2
4656,Introduction to Enterprise Network Infrastructure,f4a50020a51448f998b80332aa7995eb
4661,Make Cost-Optimized Decisions on AWS,f0ffb9d09e8744f8afe54ca7203cfff5
4683,Network Management and Operations,160ff07479b04b9dbaaa61b3dc01f3ef
4688,Go: Getting Started,2585704350824bcd9ceb067014818108
4692,JavaScript Fundamentals for ES6,021179107dfd4d35b8d630527199c04a
4696,Essential Google Cloud Infrastructure: Core Services,ae0ba29eb87b4763928f470a38749438
4705,Troubleshooting Cisco Networks: IPv4 Routing Protocols for CCNP R&S 300-135 TSHOOT,281a4372e7274500bb6686742776804d
4720,Spring WebFlux: Getting Started,feb6653e0cf44cee9a4f58209fa2c2c4
4726,Effective Oauth2 with Spring Security and Spring Boot,4372b64f5b86499ca37ba698946cab16
4743,Creating a Responsive Web Design,d04c0098adb6414891cefd4472a4c3b1
4760,"Building Mobile Web Sites Using Web Forms, Bootstrap, and HTML5",b115e1a654b3471c8f1edbe17d72064e
4761,Creating Layouts with Flutter,bef5066dd47149579d6e0fa22714c142
4764,Managing Microsoft Azure Security,2b070038e2e84c768b87d702903a37df
4769,Demonstrating the Business Value of Power Automate,ba7e856d162b4c6f92bb0b2b29811db9
4772,Developing a Google SRE Culture,5f955d9b84654f6b8cd577c31d6c3280
4775,Introduction to Amazon Comprehend,ae0cff8827994d5c820d868ccae04f4f
4779,Deploying a Kafka Cluster,064136e3760d4bfd811dea22c16f254a
4794,Blazor: Getting Started ,11f9633ba4904cdf84198ce2abf7136a
4795,Advanced Java Concurrent Patterns,b862787437aa47d399a6064427ed9893
4807,Designing Schema for Elasticsearch,da91580bb03741268ba2b77d5087da4a
4812,Aligning IT and Business Strategies,3ed98b2b14d545b28b92351c14259e51
4813,Understanding IT Governance Drivers and Principles,8923b8b1e0e94c82aa6d6cf176c7e30e
4814,IT Governance and Management: First Steps,ea9e7dde2f8b435ca80a4442a05154fe
4825,Writing Complex Analytical Queries with Hive,7c803cd9b6914c8e991fa2f1e88e5039
4861,Social Media: The Big Picture,c831cb38a4214a8f8fae8cc9f869a531
4867,Linux Kernel and System Startup (LPIC-2),0682ffa44a0c4ac38cb000b80ba79878
4870,Junos OS and the IS-IS Routing Protocol,baa57fe8576842ca8fce757967e8a791
4874,Mastering Your Own Domain,336877e5070e4e568d6e5a6aad002642
4875,Developer to Architect,31639fd34062417db7817f47ae1991f1
4891,Learn How to Program with C++,e9a59bb3027446c2a317d1df6b486ee0
4896,Security for Hackers and Developers: Exploit Development,ce30a846cbd6437fa9e25bc6ac99a0ad
4914,Swift: First Look,6d3eece965d64fa3aa71497a6c2c7ca5
4925,Psychology of Interaction Design,37efbf66f520434fb7d7e00054639c41
4931,Linux Performance Monitoring and Tuning,5e08e19dd0c84e098cf71154415d8357
4932,Introduction to Node.js,305ca22d3db547878cd7da98ec7157d7
4938,Play by Play: Visual Studio Code Can Do That,c3b2639f72c7427aa10a871a06d2b910
4940,Microsoft Azure Administrator: Manage Storage Accounts,764160c092bd4557a7c8eb53767f59fe
4957,Angular Component Communication,c300b9910afc421e8ae1448fd7e8e234
4967,Reliable Google Cloud Infrastructure: Design and Process,52eda983412a4da0a7f238a627e2950a
4975,Getting Started with Travis CI,cdecbbd0a47b427580359b20a03f9f77
4987,IoT Microcontrollers: Onboarding a Raspberry Pi Using Raspbian,bba6dfa47cdc4ceaa4e25b7903d1cd3c
4990,Microsoft Azure DevOps Engineer: Manage Azure Kubernetes Services Infrastructure,3390f4b771884a9ab2ba0aa3ac223376
5012,Fundamentals of Server Virtualization,493fd3d848fc4238b4f0807c09cb35f9
5021,Java Fundamentals: HttpClient,a1661c4c57c84228a971fdbdfee9750c
5047,Amazon Redshift Service Introduction,552677e0111e4204b0c8714e1e45a6ef
5048,Turning Speech into Text on AWS with Amazon Transcribe,dfa3fbf24b234322bd7f6464edb1c2aa
5049,Rust Fundamentals,9ec4e7a1a30d471e9a0d0ee9c695bba5
5082,Protocol Deep Dive: IGMP and MLD,a9b3c990bfca422ba268b08d3e284775
5088,Learning Azure Cosmos DB,3d737b71c34347c8a656591de426266d
5155,C++ Unit Testing Fundamentals Using Catch2,f424325b41e2469d91a64ff08229a5ac
5164,Coding in AWS Cloud9 IDE,57ba5f2a86f44d968c8dcfccbfbd08a7
5203,Code School: Try Django,307464f2d77c4573b76cb0448a2f212a
5209,Introduction to Protractor,391b922810c04bad806847d78ce55ba7
5227,Introduction to Amazon CloudWatch Logs,e4fc2d0f72f941919730d2383acbf50d
5228,Introduction to Amazon Elastic Container Service,d9764123d0434c3eb668ca816d9c1a50
5229,Introduction to Amazon Elastic Container Registry,fdb844f2579640a7b5d4675228dd31cf
5231,Introduction to AWS Fargate,1bb4e901225d4443b0b4c02435d17249
5255,"HTML5 Audio, Video, and WebRTC",b90f748ad0be474c880e90f0b677e9af
5256,WebRTC Fundamentals,1e5e3cdc71fd412b8eee0420b3035166
5263,"Getting Started with DAX Formulas in Power BI, Power Pivot, and SSAS",991cf62e1ee3404c9f015fd74c2935ab
5275,Effective Email Communication,fadb359d30844c4895b332eddfee33cd
5279,JavaScript Arrays and Collections,09d222837c9d4accb0c494ff7a6f80bd
5285,UX Design Creating Wireframes,cb987f5687b941cd83b51d6c8729802c
5299,Software Development Security,b5a4c1fbb75e43afa3bf4fa29c92ee02
5301,"Shift Left, Shift Right: The DevSecOps Hokey Pokey",7bbfdc7d99364d64a48f02f196577ca7
5302,DevSecOps and Security Chaos Engineering,c15c711fcddf4029809a6f0f8666cba0
5308,SAP: Getting Started,102bdb26f566488eb90ceca37f8ac72d
5310,Query Data from Couchbase Using N1QL,040d2f39975844f48da51f1a037d919a
5356,Industrial IoT on Google Cloud,18eb7769cf1c423abcb2c25f08b9e358
5357,Developing on the Google Cloud Using Datalab and Cloud Source Repositories,b82094d56ab14f70b90d42881dd82b07
5361,Managing SELinux Policies in Enterprise Linux,49816a6fda924143803bdbe3c299a036
5364,Juniper Networks: Networking Fundamentals,444726ddb5974c599f55c3408efb45ca
5366,Object-oriented Ruby Fundamentals,8e59cda54ad54cbeaf40ab5eadcac221
5367,Scala Language: The Big Picture,eb6879556e13427c97efa24c72e80790
5373,Killing REST and Adopting RPC: CodeMash,b256cc8cc09145388ad902c13b48b4c6
5374,Understanding the Java Virtual Machine: Class Loading and Reflection,1981cfbf99af4825a0f3e6b8fa289c25
5377,TCP/IP and Networking Fundamentals for Sysadmins,bbdc1ab8aa84445596a39a58715939a9
5398,How to Be a Great Mentee: Get More Out of Mentoring,d6910f25e49a4466b9cf2af8eb657f8c
5414,Containers and Images: The Big Picture,212edd2a303944fb94c557c9aaa88522
5424,Play by Play: Fundamentals of Angular Testing,1823ce1b1e2d4092a1c26445bbe18f28
5428,Active Directory Programming for Developers,555265b02b544913952190d93a23a994
5448,How to Build a Healthy On-call Culture,e015f0c7827d4d10ab7657beb1da9b7d
5450,Windows Server Administration Fundamentals Using PowerShell,1d1140cd359443afbd64dadf4abd75a2
5473,Introduction to AWS Mobile Hub,af90938a8fa84fc5843223dd18121673
5484,Scrum Master Fundamentals - Foundations,22b866641db24bd0b0358af56e4d23af
5490,Managing Software-as-a-Service Contracts,b856afebd3ee4845842a1fa924fe2ad4
5491,Identifying SaaS Operational Challenges for IT,ecc1a27516604c71b544e1a395bc3310
5495,Implementing Windows Server 2016 Connectivity and Remote Access,b72f5aef46994b178d8e073c0b4ce4b4
5509,Designing and Implementing AWS Networks,47f27155d788496b89afb02159a171b2
5511,Using OpenAPI/Swagger for Testing and Code Generation in ASP.NET Core,b7dfe7e382b648c4b26ddd0d291f07c3
5535,Understanding CIDR Notation,755b77c03ec24d52a2f042428d47345b
5536,Oracle Autonomous Transaction Processing for Developers,b0745552d7bc467ab58647a1a684e2da
5545,C Language: The Big Picture,31178594bba949db951d4869103551a1
5548,Improve N1QL Query Performance Using Indexes,fc943e02d25b4e28b74d2a87d66a69bb
5563,Understanding NoSQL,9994090993304cd1aee133de240dd411
5566,Implementing Windows Server 2016 DNS,89360dc360a74e339abd3de2c2cdcbcc
5584,Creating and Using Generics in TypeScript,05f38a04a8784757ae990259fd82f1a8
5590,Oracle Database 12c Fundamentals,c1d0950da2e44982bee3c4e9b63a751a
5612,Introduction to WordPress,3a68881582b241b2ab7f29c3ee9e2f62
5627,Vue: Getting Started,bb7eeb6ebc724ef28e9513e5e5cb89cb
5643,Architecting Scalable Web Applications Using Google App Engine,1c6cd1dc7d3041daa5156583e4daa7b4
5645,Building Batch Data Pipelines on GCP,d39bae5742834a338834ee7c7d4ef91c
5647,Blockchain Fundamentals,7e745ea055fb4efbb1e7ddd4e3f7457d
5655,Feature Engineering,ef5d7c4c703940308a199b435d587433
5664,Play by Play: Modern Web Security Patterns,a7e18844997341fe93bf805a392330ce
5666,Setting Goals- Your Guide to Focusing on What Is Important,b3f2770f0e4d42ddb1b846f1180b8022
5680,Functional Programming with Python,d1e40d152e6449a192378c78790b9198
5685,Microsoft Azure API Management Essentials,38e9f55827c646eca523fcc820e3fda0
5687,Working With Temporal Data in SQL Server,0220f6fba87244498bdf3b40f1c696a3
5694,Advanced Troubleshooting Techniques for Windows Server,769aa994c49243e081ec0e1e7e06fed8
5695,Configuring Windows Firewall for Windows Server 2019,5769d7f000014facbd2ab51f4ba5b7ab
5716,The Go CLI Playbook,68fbd38af2cd46b9a7128447b2d92706
5718,Build Your First Dashboard with Splunk,e166a7bfb94b48e784a09f603d8592d7
5721,"AngularJS Unit Testing in-depth, Using ngMock",3fe7181ab19f457d8d3f094dee6cdd96
5728,Capturing the Human Form Through Figure Drawing,39dcf8f642b94a1ea64bc3eff2e165c7
5756,Learning To Program - Part 2: Abstractions,2473879df7a844928d54eab440158f15
5758,Designing and Executing Your First AB Test,34ba7c6971c7444889784cdb4006aca8
5763,Web Performance for Progressive Web Apps,6f1f5792abe04efe8825452f53aacc5a
5769,Beginner's Guide to Project Management,daaacb3ad6634ae4b845b37760e0d4c7
5786, Using Negotiating Techniques to Reach Agreements,c07f23c3a5ae489398660f4eaf3ce73d
5787,Getting Started with Natural Language Processing with Python,0440bbd702e84492865ae57a2c329bd4
5798,CCSPÂ®: Cloud Security Operations Controls,1f432260861e4b06a66c65ff330c048d
5799,Securing and Protecting Macs,5b36f0a0962e43c6bc6f40d4d453d5c7
5801,Cisco DevOps 300-910: CI/CD Pipelines,fecf6a2fad664e069ff39d0a4308e9a6
5805,C Programming Language Fundamentals,88d4243b15574534b1e6a4ca3fd18752
5817,Understanding OAuth with Node.js,d46c35638c014a7ead08468adfbfff42
5828,Build a Machine Learning Workflow with Keras TensorFlow 2.0,78ceb259b5df46a8bb5bd888d6d46052
5853,Preparing for the Google Cloud Professional Data Engineer Exam,c6da9f39dd1a4f8d8928cb70fffb1ace
5858,Kanban for Agile/Scrum Practitioners,8d9a61e4f7ff40fca70eb1cd6fcdf619
5870,IoT Edge Computing: Introduction to Amazon Free RTOS,c9807d9cba7747b68d61d56a43a98e87
5896,Object Tracking Methods in SynthEyes,29ab777343dd4d33a19b25c16a7c26b0
5901,Leveraging Advanced Features of Google App Engine,4c3097e620314c87a105f7d30f450348
5909,vSphere 6 Data Center: Introduction,05efe7c0ff8641d0817435e65eb0e167
5912,vSphere 6.5 Foundations: Introduction,4782e56bb6c447df96a77f3269628fc4
5915,Virtualization in the Real World,a23ceef3441e42b58728314c76a251e0
5923,End to End Testing with Cypress: CodeMash,9bc2938e821944cb90d45ce7cb3ef90d
5947,Getting Started with the Linux Command Line,032eee0a11334425bb8bd039c43ea060
5951,The Information Systems Auditing Process: Conducting an Audit,ff0fe985a8bc4539bb661348c8573e7b
5954,Securing Angular Apps with OpenID Connect and OAuth 2,924743129c774c91a429f3f7718c87d1
5959,Play by Play: Angular Testing with John Papa and Ward Bell,ceeddff90b5c4e6a9b886a3fc76afbe5
5960,Play by Play: Insights from the Angular Team,a7c12a7926554fb29fea24ca7f178789
5961,Getting Started with FPGA Programming with VHDL,f49666e45f7443b2a77ee069dade3289
5962,Testing React Components,b070f03a440a4c6f82dd499ad378a1bc
5964,Management 101,dbeba48cf0d245fea77983c06e3d468d
5966,Preventing Threats Using Palo Alto Firewalls,532a44ee5c6246af8935f65daa452784
5973,Angular Services,fd4ae83425584b2c894c8be98a579c38
5975,ASP.NET Core Microservices: Getting Started,e7898142d4d6483a9b1fd9ffea9f8866
5976,Preparing Data for Feature Engineering and Machine Learning in Microsoft Azure,b5ac968128eb4e86af75047d1c0ea843
5977,Managing Microsoft Azure Virtual Networks,1fbaead20f574ca191eb5163a4593681
5979,Event-driven Architecture with Kafka and Containers,fef5ed8a31754297bf6d8a1815cbc586
5983,Linux Advanced File System Management (LPIC-2),e66ae2dd7268402ea60b770e99ec3c51
6013,Cisco CCNA Wireless: Wireless LAN Fundamentals,b5e609b442ed4ac28e9fd98d96f63864
6019,Understanding the Difference Between Microsoft Azure and Amazon AWS,41df21eceee24737af432fcd3753eff5
6021,Deep Dive - Terraform,cc5d63119dab4a7da1c78828bdf2ff3e
6031,Getting Started with Shell Scripting for Bash and Z Shell,9bd82461945740219713e97188ecc352
6049,Getting Started with Spring Batch,4fe873b5f0c24468a6ea81907ec2d1aa
6050,Website Performance,55d024d925004a81acf2395743e9a13a
6055,"Creating, Connecting, and Monitoring Databases with Amazon RDS",20799a9646904fa9b05d9b263b18936b
6056,Cloud Business Intelligence: The Big Picture,2191f303963b4931a1935b97c72a5312
6065,WebStorm Fundamentals,3c1abfed3b274964bead24db0de0cd8d
6072,Amazon ElastiCache Service Introduction,dffd51933d634525a02827dbcbf738e4
6087,Drawing Fundamentals,1102c7a288584faeb12656c04ef784de
6090,Computer Fundamentals: Mobile Devices,1748087d3b9e4c52bab24d5a602f8b62
6091,Computer Fundamentals: Introduction to the A+ Exam,590548e83f2b4627862848dbd9faa1b5
6093,Computer Fundamentals: Security,4338bfd12dfd4d0c88d526054df18927
6094,Better Code Quality with ESLint,97a262b6084b440d841b5b41b97c8dd6
6104,Communicating Data through Storytelling: Executive Briefing ,9615cca514eb40ffa538d212768635e9
6109,Deploying Apache Pulsar to Google Kubernetes Engine,2beff2980ba0433787f354fd37867e3d
6119,"Project Procurements, Performance, and Change Management",37f2901e11d043039757dd654b094141
6121,Microsoft Azure Developer: Create Serverless Functions,e48b04691d1042b5a3058b8e8a6878cc
6131,State of NgRx,13c28954448d46cd90db2ff3e1e58fe7
6132,Alteryx Fundamental Tools Playbook,d77a8244a7014098af77ee8675d94948
6146,Single Page Applications with Vue.js,c41f88d0545f4979bd93d9dd76b0ee35
6160,Embedded Systems Programming: Getting Started,9a7d5554b5c940319f3faf8fe0e9b8a2
6174,Web Components and Design Systems,06d74cbca16644d29a1ac61093966e4a
6183,Deep Dive into Go Functions,5a98c6a1bfde4fc8a517cb5b889dc423
6193,Linux Server Virtualization,3391a9585b114af8a46df2a5b1153862
6211,VPN Fundamentals for CCNPÂ® Security,56e88d945fea49769b6e116e39fa829d
6234,Web Layouts with Flexbox and Bootstrap 4,3cdc9d2130ab4f22a1eba250d51c7400
6237,A Practical Start with React,54f2803a57cb431197cdcf350b991996
6239,Server Rendering React Components,122fef1dd5fa4bbf8b955cff54df30b8
6249,Windows Server Administration Concepts: Performance Management,263ec2330bc54396ae8c12f97284af7f
6283,Build Your First Data Visualization with Seaborn,2674db0f0f364c8994743f7c5a5e2337
6284,Building Scalable Compute Solutions with Managed Instance Groups,0a3c64eec5004e6fa2308c776a345642
6301,Java: JSON Fundamentals,7806653a584448c69053b2048a636de8
